-0.045826424	0.023083236	-0.04391222	0.03535496	-0.04408747	0.014231596	-0.022098362	-0.018008687	-0.03322952	-0.019691562	-0.013070203	-0.047945928	-0.049797334	-0.04300803	-0.035111237	-0.027800048	0.0099978335	-0.044959843	0.01524109	-0.0023947358	-0.03314656	-0.012124933	-0.042590942	0.040383104	-0.0055596717	-0.018878698	0.020312939	0.04087997	-0.04921725	-0.033415496	-0.016891647	0.046477687	-0.026599586	-0.0074428692	0.037297513	-0.046364166	-0.00069310516	0.021136407	-0.019117905	0.021373663	-0.0023398772	0.014917139	-0.025785256	0.04748721	-0.0018019564	0.027941298	-0.03069203	-0.023201598	-0.01762868	0.03276589	-0.014442276	0.022785429	-0.0037223473	0.012954999	-0.019868731	0.008580018	0.0012376681	0.023507308	-0.0057814345	0.01481818	0.0052496195	0.022151414	-0.045630254	-0.0115806945	-0.0058285	-0.04084109	0.03836516	0.040363017	0.04386947	-0.005524002	-0.027999794	-0.017207325	-0.006265722	0.037687805	0.0322865	-0.03132235	-0.021335637	0.014907505	-0.019979035	-0.042494178	0.0064402	0.012209177	0.045441177	-0.01944716	0.011683978	0.00083430856	-0.048431337	0.024022344	0.013629381	-0.027502382	0.04350437	0.016009714	-0.016152155	-0.021771705	-0.024139583	-0.034018002	0.042291496	-0.009799492	0.042046156	0.008189298	-0.025425648	0.04413042	-0.040653992	0.034417357	-0.036783088	-0.0031668171	0.046200525	0.022394273	0.015177134	0.044310216	-0.02545079	-0.013165511	0.009349097	-0.028303599	0.0029008016	-0.009769283	0.0146440305	0.03200001	-0.048978448	-0.04942446	-0.04023838	0.02658758	0.041489672	0.044820976	0.021986436	-0.029294265	-0.047043335	-0.04928695
0.16076502	0.16387108	0.23671795	0.1364232	-0.21794608	0.19612008	0.24610041	-0.18775998	0.16669634	-0.1703578	-0.1853464	-0.08154327	0.21621706	0.149706	0.2605716	-0.15157883	-0.25528118	0.08003285	0.115328744	0.14534435	0.20976745	0.21586461	-0.11706525	-0.21813105	0.021072436	0.22655854	-0.13748065	-0.10748904	-0.0663525	0.093206584	0.09837299	0.24496843	0.008390882	0.20771937	-0.24461135	0.25781193	-0.17046866	-0.17081939	0.15874696	-0.00014870799	0.108419895	0.15030667	-0.073595025	-0.2099681	-0.19045983	0.21022625	-0.07965408	0.19250198	0.11825727	-0.23283619	0.12887006	-0.24502459	0.17549199	0.062937856	-0.03580655	-0.06114208	0.21095827	-0.050828956	0.24627067	0.06785605	0.120535314	0.18480352	-0.04939701	0.016443398	-0.043812495	0.1545444	-0.22061074	0.22300175	0.07637332	-0.095636666	0.20718215	-0.10069424	0.25659287	-0.2294628	-0.13274032	0.14666721	0.0016434486	0.107753806	0.082706936	-0.2710087	0.17340143	-0.21383871	-0.23815177	0.19008806	-0.09867485	-0.027182609	0.21722277	0.229369	0.059104495	-0.24173589	0.27189404	-0.19768174	-0.2128497	0.20968434	0.22202095	-0.032710984	0.060014907	-0.25545317	0.07826565	0.16855033	-0.26203942	-0.24775222	0.105481476	0.18832093	0.13466693	0.03240131	-0.20249534	0.10841154	-0.040861685	0.14328419	-0.22910388	-0.13330813	-0.16557135	-0.18905942	-0.07619107	0.20586392	0.02530285	0.20717214	-0.05636708	-0.20968872	0.18187894	0.11886014	-0.07032363	0.1697615	0.16684161	0.016046543	-0.093067	-0.1907175
0.2775766	-0.005369896	0.12385568	0.27343047	0.13597016	0.024257585	0.2273534	-0.24036072	-0.095466696	0.12871863	0.07897804	0.2268099	-0.1711718	0.25763696	0.22539194	-0.28494406	-0.20759717	0.0008625283	0.20496632	-0.16095796	0.16219512	0.05448164	-0.18772438	-0.2448476	-0.14797774	0.24254355	-0.22274418	0.18423538	0.23060732	-0.25805235	-0.21893103	0.21431223	-0.12813659	0.20820284	-0.23799638	-0.15141596	-0.25758544	-0.2323662	-0.07809422	-0.2871463	0.25730547	0.015167129	-0.113957524	-0.11442239	-0.11788561	0.1528996	0.23114343	0.25395846	-0.018203868	-0.26127803	0.14203228	-0.21946165	-0.27416602	0.24576838	-0.096888155	0.3129533	-0.165774	0.05729046	0.23973201	0.076206185	0.0416956	-0.24690321	-0.20095196	-0.03901603	0.14399914	-0.24443845	-0.2551026	0.29265025	-0.102060646	0.069173545	-0.12919256	-0.08477815	0.20331496	-0.28257525	0.14554143	-0.048141513	-0.06615647	-0.14053322	-0.14349501	-0.1621911	0.3093087	-0.19609734	-0.28026572	0.20865415	0.0102563165	0.2736623	0.20976526	0.26943296	-0.03412653	-0.1314957	0.3054369	-0.24463524	-0.2727648	-0.1802844	0.2585516	-0.14790107	0.18955058	-0.24738723	0.1783392	0.2572408	-0.23245268	-0.2161665	0.26676184	-0.25181818	0.055283327	0.15752815	-0.24874167	0.13059396	0.31581277	0.202807	-0.2553122	-0.021674369	-0.089064784	0.22332688	0.26572445	0.25962943	0.11599645	0.22973365	0.15439712	-0.24579507	0.09648627	-0.1272048	0.29154518	-0.022161521	0.22633266	-0.03984718	-0.21814096	-0.13177527
-0.030462885	0.028554227	-0.0419376	0.044912446	0.03555684	0.025989067	-0.043703567	-0.02264204	0.029878203	0.03882057	0.001206696	0.025461461	-0.022581315	0.008363225	0.0043616295	-0.042561915	-0.045668434	-0.036869965	0.04073708	0.019449268	-0.028771056	0.049149398	-0.007206667	-0.03568554	-0.024046635	-0.047010053	-0.04762132	-0.008642234	0.026930217	-0.02605008	-0.024739027	0.0034977198	-0.04105065	-0.026773358	-0.005040027	0.039532114	0.017210808	-0.025314583	-0.031402446	0.027191114	-0.038963355	-0.0023710504	0.00028057024	-0.047016036	-0.009518325	-0.006135486	-0.043557156	-0.020897103	-0.039116036	0.03805453	0.0052692667	-0.024733378	0.047425035	0.024059605	-0.01570364	-0.029418385	0.0026472919	-0.02141484	0.033406902	0.0048941374	0.0147594325	0.014655355	0.0403422	-0.009346701	0.023253147	0.0052350275	0.0414461	0.013962928	-0.012737714	0.04704045	0.0054686293	-0.03280224	0.009132683	0.019672025	-0.0059234016	-0.025453974	-0.0014709346	0.02005278	0.03834716	0.022591282	0.012395121	-0.01971594	0.028099086	-0.03139776	0.01630864	-0.04985397	0.030844975	0.04479107	0.002521444	-0.02688316	0.02597681	-0.00863868	-0.029794633	0.037276994	-0.024231458	-0.045015443	0.043077413	0.016454827	-0.026485085	-0.013438176	-0.018059265	-0.021308756	0.023604158	-0.019366575	0.035275076	-0.01989162	-0.04610349	-0.03085096	-0.001199495	-0.042322673	0.03567635	-0.015180506	0.02084509	0.01761173	0.016613532	0.025303472	-0.02864703	-0.030544294	0.0179114	-0.017227065	-0.0016515255	0.032353733	-0.007909596	0.0058655143	0.020990942	-0.036352348	0.027877215	-0.009358991
0.0053374083	0.19761148	-0.101698324	0.21897803	-0.16579123	0.23823957	0.3395658	0.17262624	0.021372104	0.15727547	-0.123846754	-0.1697805	-0.25655702	0.19533546	0.236622	-0.21370557	-0.28105304	-0.22154832	0.1641114	0.14525321	0.27174917	0.13187157	-0.24799772	-0.2115472	-0.2592141	0.1666954	-0.19858827	0.28251788	0.088286415	-0.25635865	0.11665551	0.27360374	-0.18698423	0.23392755	-0.22121657	-0.13616258	-0.2299636	-0.2833893	-0.2940138	-0.11052932	0.2652382	0.29678982	-0.19934766	-0.26130024	-0.17879155	-0.21737526	0.20704713	0.27074397	-0.24900827	-0.22544615	-0.034066718	-0.19839369	-0.26789793	0.25037253	-0.2067464	0.23812684	-0.10019625	-0.24250732	0.24793495	0.26011744	0.26141557	-0.094850995	-0.23843142	-0.2604754	0.22704828	0.16385582	-0.0889401	0.20904791	0.14835475	-0.27262667	0.19397245	0.19309677	0.23078552	0.113957755	-0.2836377	0.2684822	0.06136841	-0.18401912	0.108796716	-0.15710625	0.08483311	-0.28865406	-0.1492801	0.24659969	-0.1942843	0.1961385	0.19870526	0.215731	-0.33505493	-0.23174281	0.27837938	-0.27738294	-0.016950674	-0.3007159	0.19101992	-0.14436118	0.270764	-0.21200643	0.0651397	0.19337925	-0.26674	-0.3079297	0.23272601	-0.20093247	-0.217229	0.053221267	0.06376234	0.31278914	0.19857167	0.11126851	-0.26078135	-0.2545466	0.027355613	0.21301043	-0.046008863	0.02100927	-0.2508658	0.26225623	0.238877	-0.15117335	0.21176232	-0.06999764	0.031950887	-0.20095672	0.21807095	-0.19056131	-0.2765859	0.1480191
-0.11316743	0.14909825	0.32518587	-0.053432584	0.23161466	0.17480224	-0.31169188	0.032310065	-0.21479976	0.051847268	0.18678556	0.006392032	0.068329506	0.28051597	0.3266101	-0.24203858	-0.18069309	-0.25321954	0.27614924	-0.041510448	0.20040312	-0.1340919	-0.218157	-0.28666857	-0.16386975	0.21610005	-0.26254517	0.20369546	0.29105356	-0.08161736	0.13576123	0.31442353	-0.21711831	0.21479543	-0.0986731	0.2567572	-0.27228478	0.012069574	-0.08004364	-0.28588766	0.17306815	-0.04030879	0.3180914	-0.11257532	0.28551185	-0.28931513	0.2805901	-0.26396003	-0.09749117	-0.25445512	-0.09019315	-0.20926383	-0.27887982	0.22796416	0.034777287	0.07611971	-0.1644544	-0.056353975	0.17642693	0.256502	0.09093235	-0.36347026	-0.20065488	-0.27029783	0.17352504	0.29446432	0.09983494	0.15781103	0.22214438	-0.33398798	-0.14757404	-0.04912079	-0.071211524	0.18802176	-0.19429548	0.18452297	0.104995675	-0.3247008	0.04766249	-0.15090446	0.354352	-0.26957077	0.004992402	-0.014988897	-0.1747908	0.30009258	0.017862817	0.20151077	-0.16296892	-0.25459668	-0.14026631	-0.17624094	-0.16546656	-0.03926471	0.23786978	-0.3880718	0.3230661	-0.32122192	0.27624446	0.062708005	-0.1570815	-0.20722449	-0.084985465	-0.2077657	-0.3134563	0.094879575	-0.09380337	0.21006215	0.27744922	0.24360675	0.036581848	0.09012231	0.21834648	0.27800658	-0.17879334	0.265196	-0.15376943	0.1043646	0.07627797	-0.046223845	0.24527581	0.07711378	0.32081985	0.11104164	0.07188842	-0.15746717	0.039172433	-0.023953203
0.08381692	-0.16585143	-0.05722587	0.24642214	0.15823165	-0.25149718	0.2706419	-0.28249785	-0.24646488	0.019197334	-0.23178628	0.24166876	-0.13426793	0.21985228	0.23194192	-0.19843362	-0.21623157	-0.16486703	-0.19567782	0.15236758	0.2486808	-0.1901679	-0.007963819	-0.12697786	-0.16760623	0.22405739	0.11579121	-0.13012877	0.057193626	-0.18776856	0.112867296	0.16481182	0.06740294	0.12611997	-0.05651575	-0.18921223	-0.18276718	0.14335553	0.07146344	0.05798032	0.117731035	0.22593555	-0.2460333	0.1730173	-0.262171	-0.08416785	0.23613365	-0.12512857	-0.21822421	-0.06765021	-0.24483962	-0.13515869	-0.15535307	0.11688841	-0.22228666	0.1113908	-0.24264033	0.097649954	0.1800278	0.18494853	-0.22568841	-0.10141596	-0.20790073	-0.19383734	0.1797858	-0.20982136	-0.22776814	0.17621787	0.05217392	-0.09884914	-0.23797189	0.14846581	-0.18841547	-0.22395602	-0.2188755	-0.26739505	0.19658989	-0.2303269	-0.2347228	0.25430655	-0.058228195	0.025485141	-0.16894022	-0.012297858	-0.082404464	0.16141397	-0.06990544	0.22172429	-0.2477195	0.18958682	-0.11553474	0.07373049	-0.17441113	-0.09175734	-0.033631437	0.15873152	0.045092836	-0.05835155	0.20252097	-0.098065116	-0.024204794	-0.20764028	0.05152522	0.09487828	0.19110337	-0.09238231	0.19768138	0.22995882	0.15861695	0.23546731	0.023038236	0.21008117	-0.24944432	-0.14085414	0.22730806	-0.023941347	-0.07648183	0.06922337	-0.109019585	-0.20846869	-0.15816231	-0.16541047	0.29177082	-0.18129164	-0.09131314	-0.22096927	-0.13348034	-0.27903786
0.13950093	-0.22759105	0.21476908	0.27592123	0.23952606	0.15060855	-0.1620893	-0.18302631	-0.334555	0.30935842	-0.28059742	0.15507545	0.16076975	0.31292248	0.23421688	-0.23792535	-0.25033802	-0.21161683	-0.2763324	0.14835666	-0.017353144	0.21226789	-0.23137094	-0.19617751	-0.26347888	0.28039902	-0.15112412	-0.13198352	0.15057632	-0.1446481	-0.28710952	0.210877	-0.27582395	0.18495859	0.18983802	-0.06634512	-0.26598576	0.008476758	-0.28537735	-0.1342354	0.15209635	0.1502265	-0.25240484	-0.15193339	0.31429324	-0.28409848	0.23136328	0.11809743	-0.28028944	-0.21071188	-0.1864182	-0.2154563	0.24770872	0.27837974	-0.16198534	-0.07845754	-0.029700173	-0.10868772	0.21389309	0.20736194	0.27325886	-0.26864004	-0.2410507	-0.1546176	0.26781785	0.27091134	-0.32852	-0.07778966	-0.3426784	0.1102148	-0.28856418	0.28935885	-0.20044015	-0.11602887	0.22640604	0.12865782	0.24730366	-0.30897814	-0.23950619	-0.028740102	-0.17069764	-0.2157703	-0.11694085	0.24120869	-0.20119554	0.25761467	0.28225276	0.24969943	-0.25908166	-0.2664223	-0.12886703	-0.2928403	-0.30332735	0.18118559	0.23451275	-0.28047872	0.23326692	-0.21596971	0.27542424	0.21173914	-0.18099718	-0.22027142	0.16750515	-0.14647499	0.058128048	0.25306565	-0.09954435	0.27893937	0.13142039	0.23340695	-0.20692126	0.34436226	-0.009354086	-0.1341486	0.3291213	0.22959001	-0.3199309	0.1868393	0.27012354	-0.27781594	0.1610001	-0.19646509	0.29786494	-0.29438663	0.25757486	-0.2568922	-0.21138014	-0.25298727
-0.016846895	-0.027336538	-0.0010034218	0.023995843	-0.010708071	-0.024718547	0.02296057	-0.0351521	0.03179915	-0.033137336	-0.02024498	-0.04808531	-0.027461339	-0.049314823	0.0026222952	-0.03486644	-0.025840415	4.817173e-05	-0.018462647	0.049581338	-0.044594813	0.015214395	0.02740432	-0.01849233	0.013867926	-0.00462221	-0.0036844984	0.034418944	0.020912018	0.03469758	-0.024908556	0.042968813	0.015358377	0.0011021607	-0.047249712	0.017503548	0.021162365	0.043192673	0.030126605	-0.01010374	0.04609171	0.020076718	-0.0037524588	-0.0386117	-0.018141113	0.020677153	-0.03711457	0.035004828	0.020221937	-0.04611671	-0.033062804	-0.03793665	-0.02937373	-0.028565312	0.006654002	0.023514893	0.011555016	0.020177986	-0.032830715	-0.030405795	0.015269805	-0.025094021	0.040981565	-0.029881192	-0.009666979	-0.03649508	0.005110681	-0.024727678	0.032536473	0.014997017	0.033255782	0.016502332	0.04387449	0.017720882	-0.013755918	0.023346934	-0.022468198	0.027583215	-0.04921074	-0.0071526878	0.0041584857	-0.022167325	-0.03390994	0.026821557	0.019055989	0.011535026	0.04386807	0.02327684	0.00048523024	0.036988083	0.046389055	-0.04502529	0.031618167	0.03614712	0.005505882	0.024664853	-0.019455468	-0.023397112	-0.049627103	0.034739044	-0.03275758	0.046836745	-0.031271055	0.011156272	-0.047421362	-0.015633058	-0.018583275	0.015929054	-0.03547915	-0.005508732	0.0016607158	0.027052555	0.033653427	-0.047329415	0.03888068	-0.026251925	0.00070349127	0.03852235	0.031306054	-0.04787022	-0.031663395	-0.022283567	-0.019812478	-0.002678953	0.010828387	0.002452217	-0.046136953	-0.04841275
-0.0037685148	0.0100268945	-0.0065563545	0.0016358718	-0.012441255	-0.04564741	0.016079519	0.008664228	0.028377917	-0.048484888	-0.018217683	-0.019051313	-0.021324946	0.0059335604	-0.02420633	0.026780952	-0.033081114	-0.0214103	0.030858483	-0.041800044	0.013855074	-0.027072847	-0.026250064	-0.001104258	-0.03161855	-0.005557798	0.0050577745	-0.010744978	0.049814668	0.008053411	0.049659822	-0.03158461	0.01571605	-0.01888429	-0.03574897	0.039869	0.047901284	-0.029912783	-0.031792045	0.030981112	-0.033245195	0.046224926	-0.029538453	0.0069209225	-0.016286515	-0.01579833	0.044151668	-0.036442447	-0.011003304	0.010369003	-0.035785425	0.0018792041	0.0448717	-0.0020535104	-0.042537153	0.021223772	-0.036374796	-0.01165973	0.01910502	-0.03283428	-0.019169545	0.01659793	-0.01895547	-0.049358357	0.0049593933	0.03180996	0.043636214	-0.015562464	0.03041469	-0.024576629	-0.03356843	0.024149489	-0.044494975	-0.013479065	-0.00854186	-0.008733414	0.011181496	0.00613942	0.013219129	0.028366018	-0.030005658	0.032959554	0.0073752888	0.048696186	0.048398603	-0.018568922	0.027332533	-0.046202518	-0.009069167	-0.040519357	-0.00023472309	-0.028613294	0.038352158	-0.014298011	-0.030716646	-0.012857102	0.021798436	0.036393475	-0.016329873	-0.013122547	-0.019210113	-0.028371274	-0.025726212	-0.018042706	-0.039896786	-0.045910146	0.042434182	-0.02490983	0.0061403997	0.00408075	-0.04308573	-0.049097802	0.010628879	-0.008601747	-0.023501206	-0.020570982	-0.028361559	0.048937704	-0.034218207	-0.007580422	0.023143936	-0.016340327	-0.0013103858	-0.040014766	-0.0024155602	-0.025813103	0.01105269	0.016422559
